Zone;Roche's Hole;50,50;66,70;1;
Zone;Field of Laudable Wakey's;34,50;50,66;0;
Zone;Gritty Melmoths Field;24,50;34,64;0;
Zone;Cave of Meters;8,50;24,62;0;
Zone;Ocean of Protest;-28,50;8,76;0;
Zone;Nouronihar Ocean;-48,50;-28,76;0;
Zone;Bakufu Village;-58,50;-48,58;0;
Zone;Fat 'Just Fields;-72,50;-58,62;0;
Zone;Gling Sea;-92,50;-72,74;0;
Zone;Town of Dividing Raynal;-104,50;-92,60;0;
Zone;Cave of Jarring Anthropometrist;-118,50;-104,58;0;
NPC;Thumbing;119,27;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Courtfield;113,27;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Imray;114,34;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Mori's;116,24;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Bah;113,26;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Fooled;117,25;1;2;1;battle;randomAI;displayDialogue(0);
Zone;Calming Gedney Caves;94,10;106,20;0;
Tile;;94,10;1;1;7;
Tile;;94,11;1;1;7;
Tile;;94,12;1;1;7;
Tile;;94,13;1;1;7;
Tile;;94,14;1;1;7;
Tile;;94,15;1;1;7;
Tile;;94,16;1;1;7;
Tile;;94,17;1;1;7;
Tile;;94,18;1;1;7;
Tile;;94,19;1;1;7;
Tile;;94,20;1;1;7;
Tile;;95,20;1;1;7;
Tile;;97,20;1;1;7;
Tile;;98,20;1;1;7;
Tile;;99,20;1;1;7;
Tile;;100,20;1;1;7;
Tile;;101,20;1;1;7;
Tile;;102,20;1;1;7;
Tile;;103,20;1;1;7;
Tile;;104,20;1;1;7;
Tile;;105,20;1;1;7;
Tile;;106,10;1;1;7;
Tile;;106,11;1;1;7;
Tile;;106,12;1;1;7;
Tile;;106,13;1;1;7;
Tile;;106,14;1;1;7;
Tile;;106,15;1;1;7;
Tile;;106,16;1;1;7;
Tile;;106,17;1;1;7;
Tile;;106,18;1;1;7;
Tile;;106,19;1;1;7;
Tile;;95,10;1;1;7;
Tile;;96,10;1;1;7;
Tile;;97,10;1;1;7;
Tile;;98,10;1;1;7;
Tile;;99,10;1;1;7;
Tile;;100,10;1;1;7;
Tile;;101,10;1;1;7;
Tile;;102,10;1;1;7;
Tile;;103,10;1;1;7;
Tile;;104,10;1;1;7;
Tile;;105,10;1;1;7;
Tile;;97,12;1;1;7;
Tile;;97,16;1;1;7;
Tile;;98,12;1;1;7;
Tile;;98,13;1;1;7;
Tile;;98,14;1;1;7;
Tile;;98,16;1;1;7;
Tile;;98,17;1;1;7;
Tile;;98,18;1;1;7;
Tile;;98,19;1;1;7;
Tile;;99,14;1;1;7;
Tile;;100,11;1;1;7;
Tile;;100,12;1;1;7;
Tile;;100,14;1;1;7;
Tile;;100,15;1;1;7;
Tile;;100,16;1;1;7;
Tile;;100,17;1;1;7;
Tile;;100,18;1;1;7;
Tile;;101,14;1;1;7;
Tile;;101,18;1;1;7;
Tile;;102,12;1;1;7;
Tile;;102,13;1;1;7;
Tile;;102,14;1;1;7;
Tile;;102,16;1;1;7;
Tile;;102,18;1;1;7;
Tile;;103,12;1;1;7;
Tile;;103,16;1;1;7;
Tile;;95,14;1;1;7;
Tile;;95,18;1;1;7;
Tile;;104,12;1;1;7;
Tile;;104,14;1;1;7;
Tile;;104,15;1;1;7;
Tile;;104,16;1;1;7;
Tile;;104,17;1;1;7;
Tile;;104,18;1;1;7;
Tile;;96,12;1;1;7;
Tile;;96,13;1;1;7;
Tile;;96,14;1;1;7;
Tile;;96,16;1;1;7;
Tile;;96,18;1;1;7;
Tile;;105,14;1;1;7;
Tile;grass;95,11;0;6;6;
Tile;;94,21;1;1;7;
Tile;;94,22;1;1;7;
Tile;;94,23;1;1;7;
Tile;;94,24;1;1;7;
Tile;;94,25;1;1;7;
Tile;;94,27;1;1;7;
Tile;;94,28;1;1;7;
Tile;;94,29;1;1;7;
Tile;;94,30;1;1;7;
Tile;;94,31;1;1;7;
Tile;;94,32;1;1;7;
Tile;;94,33;1;1;7;
Tile;;94,34;1;1;7;
Tile;;95,34;1;1;7;
Tile;;96,34;1;1;7;
Tile;;97,34;1;1;7;
Tile;;98,34;1;1;7;
Tile;;99,34;1;1;7;
Tile;;100,34;1;1;7;
Tile;;101,34;1;1;7;
Tile;;102,34;1;1;7;
Tile;;103,34;1;1;7;
Tile;;104,34;1;1;7;
Tile;;105,34;1;1;7;
Tile;;97,22;1;1;7;
Tile;;97,24;1;1;7;
Tile;;97,26;1;1;7;
Tile;;97,30;1;1;7;
Tile;;97,32;1;1;7;
Tile;;98,21;1;1;7;
Tile;;98,22;1;1;7;
Tile;;98,24;1;1;7;
Tile;;98,25;1;1;7;
Tile;;98,26;1;1;7;
Tile;;98,28;1;1;7;
Tile;;98,30;1;1;7;
Tile;;98,32;1;1;7;
Tile;;98,33;1;1;7;
Tile;;99,22;1;1;7;
Tile;;99,28;1;1;7;
Tile;;99,30;1;1;7;
Tile;;100,22;1;1;7;
Tile;;100,23;1;1;7;
Tile;;100,24;1;1;7;
Tile;;100,25;1;1;7;
Tile;;100,26;1;1;7;
Tile;;100,27;1;1;7;
Tile;;100,28;1;1;7;
Tile;;100,30;1;1;7;
Tile;;100,31;1;1;7;
Tile;;100,32;1;1;7;
Tile;;101,28;1;1;7;
Tile;;102,22;1;1;7;
Tile;;102,23;1;1;7;
Tile;;102,24;1;1;7;
Tile;;102,25;1;1;7;
Tile;;102,26;1;1;7;
Tile;;102,28;1;1;7;
Tile;;102,29;1;1;7;
Tile;;102,30;1;1;7;
Tile;;102,31;1;1;7;
Tile;;102,32;1;1;7;
Tile;;103,24;1;1;7;
Tile;;103,26;1;1;7;
Tile;;103,30;1;1;7;
Tile;;95,24;1;1;7;
Tile;;104,21;1;1;7;
Tile;;104,22;1;1;7;
Tile;;104,24;1;1;7;
Tile;;104,26;1;1;7;
Tile;;104,27;1;1;7;
Tile;;104,28;1;1;7;
Tile;;96,22;1;1;7;
Tile;;104,30;1;1;7;
Tile;;96,24;1;1;7;
Tile;;104,32;1;1;7;
Tile;;104,33;1;1;7;
Tile;;96,26;1;1;7;
Tile;;96,27;1;1;7;
Tile;;96,28;1;1;7;
Tile;;96,29;1;1;7;
Tile;;96,30;1;1;7;
Tile;;96,32;1;1;7;
Tile;;105,28;1;1;7;
Tile;grass;95,21;0;6;6;
NPC;Me;105,25;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Egyptology;104,25;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Byzantine;101,22;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Laurence;103,22;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;86,20;1;1;7;
Tile;;86,21;1;1;7;
Tile;;86,23;1;1;7;
Tile;;86,24;1;1;7;
Tile;;86,25;1;1;7;
Tile;;86,26;1;1;7;
Tile;;86,27;1;1;7;
Tile;;86,28;1;1;7;
Tile;;86,29;1;1;7;
Tile;;86,30;1;1;7;
Tile;;87,30;1;1;7;
Tile;;88,30;1;1;7;
Tile;;89,30;1;1;7;
Tile;;90,30;1;1;7;
Tile;;91,30;1;1;7;
Tile;;92,30;1;1;7;
Tile;;93,30;1;1;7;
Tile;;87,20;1;1;7;
Tile;;88,20;1;1;7;
Tile;;89,20;1;1;7;
Tile;;90,20;1;1;7;
Tile;;91,20;1;1;7;
Tile;;92,20;1;1;7;
Tile;;93,20;1;1;7;
Tile;grass;87,21;0;6;6;
NPC;Friedrich's;93,25;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Overcharged;92,25;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;68,20;1;1;7;
Tile;;68,21;1;1;7;
Tile;;68,22;1;1;7;
Tile;;68,23;1;1;7;
Tile;;68,24;1;1;7;
Tile;;68,25;1;1;7;
Tile;;68,26;1;1;7;
Tile;;68,27;1;1;7;
Tile;;68,28;1;1;7;
Tile;;68,29;1;1;7;
Tile;;68,30;1;1;7;
Tile;;68,31;1;1;7;
Tile;;68,32;1;1;7;
Tile;;68,33;1;1;7;
Tile;;68,34;1;1;7;
Tile;;68,35;1;1;7;
Tile;;68,36;1;1;7;
Tile;;68,37;1;1;7;
Tile;;68,38;1;1;7;
Tile;;68,39;1;1;7;
Tile;;69,40;1;1;7;
Tile;;71,40;1;1;7;
Tile;;72,40;1;1;7;
Tile;;73,40;1;1;7;
Tile;;74,40;1;1;7;
Tile;;75,40;1;1;7;
Tile;;76,40;1;1;7;
Tile;;77,40;1;1;7;
Tile;;78,40;1;1;7;
Tile;;79,40;1;1;7;
Tile;;80,40;1;1;7;
Tile;;81,40;1;1;7;
Tile;;82,40;1;1;7;
Tile;;83,40;1;1;7;
Tile;;84,40;1;1;7;
Tile;;85,40;1;1;7;
Tile;;86,40;1;1;7;
Tile;;86,31;1;1;7;
Tile;;86,32;1;1;7;
Tile;;86,33;1;1;7;
Tile;;86,34;1;1;7;
Tile;;86,35;1;1;7;
Tile;;86,36;1;1;7;
Tile;;86,37;1;1;7;
Tile;;86,38;1;1;7;
Tile;;86,39;1;1;7;
Tile;;69,20;1;1;7;
Tile;;70,20;1;1;7;
Tile;;71,20;1;1;7;
Tile;;72,20;1;1;7;
Tile;;73,20;1;1;7;
Tile;;74,20;1;1;7;
Tile;;75,20;1;1;7;
Tile;;76,20;1;1;7;
Tile;;77,20;1;1;7;
Tile;;78,20;1;1;7;
Tile;;79,20;1;1;7;
Tile;;80,20;1;1;7;
Tile;;81,20;1;1;7;
Tile;;82,20;1;1;7;
Tile;;83,20;1;1;7;
Tile;;84,20;1;1;7;
Tile;;85,20;1;1;7;
Tile;grass;69,21;0;6;6;
NPC;Ogar;70,28;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Honrich;73,39;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Ciphered;78,39;1;2;1;battle;randomAI;displayDialogue(0);
NPC;'Good;81,37;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Dwarfing;77,26;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Rome;70,25;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Talen;70,35;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;69,46;1;1;7;
Tile;;70,46;1;1;7;
Tile;;71,46;1;1;7;
Tile;;72,46;1;1;7;
Tile;;73,46;1;1;7;
Tile;;74,46;1;1;7;
Tile;;75,46;1;1;7;
Tile;;76,46;1;1;7;
Tile;;76,41;1;1;7;
Tile;;76,42;1;1;7;
Tile;;76,44;1;1;7;
Tile;;76,45;1;1;7;
Tile;grass;69,41;0;6;6;
NPC;Thicker;74,45;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Hebrew;71,44;1;2;1;battle;randomAI;displayDialogue(0);
Zone;Intrusive Namasur Cave;76,52;86,60;0;
Tile;;76,52;1;1;7;
Tile;;76,53;1;1;7;
Tile;;76,54;1;1;7;
Tile;;76,55;1;1;7;
Tile;;76,56;1;1;7;
Tile;;76,57;1;1;7;
Tile;;76,58;1;1;7;
Tile;;76,59;1;1;7;
Tile;;76,60;1;1;7;
Tile;;77,60;1;1;7;
Tile;;78,60;1;1;7;
Tile;;79,60;1;1;7;
Tile;;80,60;1;1;7;
Tile;;81,60;1;1;7;
Tile;;82,60;1;1;7;
Tile;;83,60;1;1;7;
Tile;;84,60;1;1;7;
Tile;;85,60;1;1;7;
Tile;;86,60;1;1;7;
Tile;;86,52;1;1;7;
Tile;;86,53;1;1;7;
Tile;;86,54;1;1;7;
Tile;;86,55;1;1;7;
Tile;;86,56;1;1;7;
Tile;;86,57;1;1;7;
Tile;;86,58;1;1;7;
Tile;;86,59;1;1;7;
Tile;;77,52;1;1;7;
Tile;;78,52;1;1;7;
Tile;;79,52;1;1;7;
Tile;;80,52;1;1;7;
Tile;;82,52;1;1;7;
Tile;;83,52;1;1;7;
Tile;;84,52;1;1;7;
Tile;;85,52;1;1;7;
Tile;;79,54;1;1;7;
Tile;;79,56;1;1;7;
Tile;;84,54;1;1;7;
Tile;;84,55;1;1;7;
Tile;;84,56;1;1;7;
Tile;;80,53;1;1;7;
Tile;;84,57;1;1;7;
Tile;;80,54;1;1;7;
Tile;;84,58;1;1;7;
Tile;;80,56;1;1;7;
Tile;;80,57;1;1;7;
Tile;;80,58;1;1;7;
Tile;;77,58;1;1;7;
Tile;;82,54;1;1;7;
Tile;;82,55;1;1;7;
Tile;;82,56;1;1;7;
Tile;;82,57;1;1;7;
Tile;;78,54;1;1;7;
Tile;;82,58;1;1;7;
Tile;;78,55;1;1;7;
Tile;;78,56;1;1;7;
Tile;;78,58;1;1;7;
Tile;;83,54;1;1;7;
Tile;grass;77,53;0;6;6;
NPC;Ox;83,57;1;2;1;battle;randomAI;displayDialogue(0);
NPC;R'lyeh;85,59;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;76,47;1;1;7;
Tile;;76,48;1;1;7;
Tile;;76,49;1;1;7;
Tile;;76,50;1;1;7;
Tile;;76,51;1;1;7;
Tile;;86,41;1;1;7;
Tile;;86,42;1;1;7;
Tile;;86,43;1;1;7;
Tile;;86,44;1;1;7;
Tile;;86,45;1;1;7;
Tile;;86,46;1;1;7;
Tile;;86,47;1;1;7;
Tile;;86,48;1;1;7;
Tile;;86,49;1;1;7;
Tile;;86,50;1;1;7;
Tile;;79,46;1;1;7;
Tile;;79,50;1;1;7;
Tile;;80,42;1;1;7;
Tile;;80,43;1;1;7;
Tile;;80,44;1;1;7;
Tile;;80,45;1;1;7;
Tile;;80,46;1;1;7;
Tile;;80,47;1;1;7;
Tile;;80,48;1;1;7;
Tile;;80,49;1;1;7;
Tile;;80,50;1;1;7;
Tile;;81,44;1;1;7;
Tile;;82,41;1;1;7;
Tile;;82,42;1;1;7;
Tile;;82,44;1;1;7;
Tile;;82,45;1;1;7;
Tile;;82,46;1;1;7;
Tile;;82,48;1;1;7;
Tile;;82,49;1;1;7;
Tile;;82,50;1;1;7;
Tile;;83,42;1;1;7;
Tile;;83,44;1;1;7;
Tile;;83,48;1;1;7;
Tile;;83,50;1;1;7;
Tile;;84,42;1;1;7;
Tile;;84,44;1;1;7;
Tile;;84,46;1;1;7;
Tile;;84,47;1;1;7;
Tile;;84,48;1;1;7;
Tile;;84,50;1;1;7;
Tile;;85,46;1;1;7;
Tile;;77,46;1;1;7;
Tile;;77,48;1;1;7;
Tile;;78,42;1;1;7;
Tile;;78,43;1;1;7;
Tile;;78,44;1;1;7;
Tile;;78,46;1;1;7;
Tile;;78,48;1;1;7;
Tile;;78,50;1;1;7;
Tile;grass;77,41;0;6;6;
NPC;Intra;83,49;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Transacted;78,47;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Seconded;85,42;1;2;1;battle;randomAI;displayDialogue(0);
Zone;Field of Punishments;106,40;114,48;0;
Zone;Mountain of Actions;106,48;122,60;0;
Zone;Mountain of Fighting;122,48;134,64;0;
Zone;Austen's Cavern;134,48;146,64;0;
Zone;Rivers of Snatch;146,48;152,56;0;
Zone;Town of Undeniable Hey;152,48;164,58;0;
Tile;;152,48;1;1;7;
Tile;;152,49;1;1;7;
Tile;;152,50;1;1;7;
Tile;;152,51;1;1;7;
Tile;;152,52;1;1;7;
Tile;;152,53;1;1;7;
Tile;;152,54;1;1;7;
Tile;;152,56;1;1;7;
Tile;;152,57;1;1;7;
Tile;;152,58;1;1;7;
Tile;;153,58;1;1;7;
Tile;;154,58;1;1;7;
Tile;;155,58;1;1;7;
Tile;;156,58;1;1;7;
Tile;;157,58;1;1;7;
Tile;;158,58;1;1;7;
Tile;;159,58;1;1;7;
Tile;;160,58;1;1;7;
Tile;;161,58;1;1;7;
Tile;;162,58;1;1;7;
Tile;;163,58;1;1;7;
Tile;;164,58;1;1;7;
Tile;;164,48;1;1;7;
Tile;;164,49;1;1;7;
Tile;;164,50;1;1;7;
Tile;;164,51;1;1;7;
Tile;;164,52;1;1;7;
Tile;;164,53;1;1;7;
Tile;;164,54;1;1;7;
Tile;;164,55;1;1;7;
Tile;;164,56;1;1;7;
Tile;;164,57;1;1;7;
Tile;;153,48;1;1;7;
Tile;;154,48;1;1;7;
Tile;;155,48;1;1;7;
Tile;;156,48;1;1;7;
Tile;;157,48;1;1;7;
Tile;;158,48;1;1;7;
Tile;;159,48;1;1;7;
Tile;;160,48;1;1;7;
Tile;;161,48;1;1;7;
Tile;;162,48;1;1;7;
Tile;;163,48;1;1;7;
Tile;grass;153,49;0;6;6;
NPC;Fusukawa;154,54;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Guildmembers;159,51;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Begetting;155,51;1;2;1;battle;randomAI;displayDialogue(0);
Zone;Town of Lapels;146,34;156,48;0;
Tile;;146,34;1;1;7;
Tile;;146,35;1;1;7;
Tile;;146,36;1;1;7;
Tile;;146,37;1;1;7;
Tile;;146,38;1;1;7;
Tile;;146,39;1;1;7;
Tile;;146,40;1;1;7;
Tile;;146,41;1;1;7;
Tile;;146,42;1;1;7;
Tile;;146,43;1;1;7;
Tile;;146,44;1;1;7;
Tile;;146,45;1;1;7;
Tile;;146,46;1;1;7;
Tile;;146,47;1;1;7;
Tile;;146,48;1;1;7;
Tile;;148,48;1;1;7;
Tile;;149,48;1;1;7;
Tile;;150,48;1;1;7;
Tile;;151,48;1;1;7;
Tile;;156,34;1;1;7;
Tile;;156,35;1;1;7;
Tile;;156,36;1;1;7;
Tile;;156,37;1;1;7;
Tile;;156,38;1;1;7;
Tile;;156,39;1;1;7;
Tile;;156,40;1;1;7;
Tile;;156,41;1;1;7;
Tile;;156,42;1;1;7;
Tile;;156,43;1;1;7;
Tile;;156,44;1;1;7;
Tile;;156,45;1;1;7;
Tile;;156,46;1;1;7;
Tile;;156,47;1;1;7;
Tile;;147,34;1;1;7;
Tile;;148,34;1;1;7;
Tile;;149,34;1;1;7;
Tile;;150,34;1;1;7;
Tile;;151,34;1;1;7;
Tile;;152,34;1;1;7;
Tile;;153,34;1;1;7;
Tile;;154,34;1;1;7;
Tile;;155,34;1;1;7;
Tile;grass;147,35;0;6;6;
NPC;Plucking;155,36;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Bricked;152,40;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Harris;153,45;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Pumped;149,39;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Whooping;155,37;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;146,49;1;1;7;
Tile;;146,50;1;1;7;
Tile;;146,51;1;1;7;
Tile;;146,52;1;1;7;
Tile;;146,53;1;1;7;
Tile;;146,55;1;1;7;
Tile;;146,56;1;1;7;
Tile;;147,56;1;1;7;
Tile;;148,56;1;1;7;
Tile;;149,56;1;1;7;
Tile;;150,56;1;1;7;
Tile;;151,56;1;1;7;
Tile;grass;147,49;0;6;6;
Zone;Accessible Peartree Village;134,40;142,48;0;
Tile;;134,40;1;1;7;
Tile;;134,41;1;1;7;
Tile;;134,42;1;1;7;
Tile;;134,43;1;1;7;
Tile;;134,44;1;1;7;
Tile;;134,45;1;1;7;
Tile;;134,46;1;1;7;
Tile;;134,47;1;1;7;
Tile;;134,48;1;1;7;
Tile;;135,48;1;1;7;
Tile;;136,48;1;1;7;
Tile;;137,48;1;1;7;
Tile;;139,48;1;1;7;
Tile;;140,48;1;1;7;
Tile;;141,48;1;1;7;
Tile;;142,48;1;1;7;
Tile;;142,40;1;1;7;
Tile;;142,41;1;1;7;
Tile;;142,42;1;1;7;
Tile;;142,43;1;1;7;
Tile;;142,44;1;1;7;
Tile;;142,45;1;1;7;
Tile;;142,46;1;1;7;
Tile;;142,47;1;1;7;
Tile;;135,40;1;1;7;
Tile;;136,40;1;1;7;
Tile;;137,40;1;1;7;
Tile;;138,40;1;1;7;
Tile;;139,40;1;1;7;
Tile;;140,40;1;1;7;
Tile;;141,40;1;1;7;
Tile;grass;135,41;0;6;6;
Tile;;134,49;1;1;7;
Tile;;134,50;1;1;7;
Tile;;134,51;1;1;7;
Tile;;134,52;1;1;7;
Tile;;134,53;1;1;7;
Tile;;134,54;1;1;7;
Tile;;134,56;1;1;7;
Tile;;134,57;1;1;7;
Tile;;134,58;1;1;7;
Tile;;134,59;1;1;7;
Tile;;134,60;1;1;7;
Tile;;134,61;1;1;7;
Tile;;134,62;1;1;7;
Tile;;134,63;1;1;7;
Tile;;134,64;1;1;7;
Tile;;135,64;1;1;7;
Tile;;136,64;1;1;7;
Tile;;137,64;1;1;7;
Tile;;138,64;1;1;7;
Tile;;139,64;1;1;7;
Tile;;140,64;1;1;7;
Tile;;141,64;1;1;7;
Tile;;142,64;1;1;7;
Tile;;143,64;1;1;7;
Tile;;144,64;1;1;7;
Tile;;145,64;1;1;7;
Tile;;146,64;1;1;7;
Tile;;146,57;1;1;7;
Tile;;146,58;1;1;7;
Tile;;146,59;1;1;7;
Tile;;146,60;1;1;7;
Tile;;146,61;1;1;7;
Tile;;146,62;1;1;7;
Tile;;146,63;1;1;7;
Tile;;143,48;1;1;7;
Tile;;144,48;1;1;7;
Tile;;145,48;1;1;7;
Tile;;137,52;1;1;7;
Tile;;137,58;1;1;7;
Tile;;137,62;1;1;7;
Tile;;138,50;1;1;7;
Tile;;138,52;1;1;7;
Tile;;138,54;1;1;7;
Tile;;138,55;1;1;7;
Tile;;138,56;1;1;7;
Tile;;138,57;1;1;7;
Tile;;138,58;1;1;7;
Tile;;138,59;1;1;7;
Tile;;138,60;1;1;7;
Tile;;138,62;1;1;7;
Tile;;139,52;1;1;7;
Tile;;139,60;1;1;7;
Tile;;139,62;1;1;7;
Tile;;140,50;1;1;7;
Tile;;140,51;1;1;7;
Tile;;140,52;1;1;7;
Tile;;140,53;1;1;7;
Tile;;140,54;1;1;7;
Tile;;140,55;1;1;7;
Tile;;140,56;1;1;7;
Tile;;140,57;1;1;7;
Tile;;140,58;1;1;7;
Tile;;140,60;1;1;7;
Tile;;140,62;1;1;7;
Tile;;141,58;1;1;7;
Tile;;141,60;1;1;7;
Tile;;142,49;1;1;7;
Tile;;142,50;1;1;7;
Tile;;142,51;1;1;7;
Tile;;142,52;1;1;7;
Tile;;142,53;1;1;7;
Tile;;142,54;1;1;7;
Tile;;142,55;1;1;7;
Tile;;142,56;1;1;7;
Tile;;142,58;1;1;7;
Tile;;142,60;1;1;7;
Tile;;142,61;1;1;7;
Tile;;142,62;1;1;7;
Tile;;143,52;1;1;7;
Tile;;143,56;1;1;7;
Tile;;135,52;1;1;7;
Tile;;143,60;1;1;7;
Tile;;143,62;1;1;7;
Tile;;135,62;1;1;7;
Tile;;144,50;1;1;7;
Tile;;144,52;1;1;7;
Tile;;144,54;1;1;7;
Tile;;144,56;1;1;7;
Tile;;144,57;1;1;7;
Tile;;136,50;1;1;7;
Tile;;144,58;1;1;7;
Tile;;136,51;1;1;7;
Tile;;144,59;1;1;7;
Tile;;136,52;1;1;7;
Tile;;144,60;1;1;7;
Tile;;136,53;1;1;7;
Tile;;136,54;1;1;7;
Tile;;144,62;1;1;7;
Tile;;136,55;1;1;7;
Tile;;136,56;1;1;7;
Tile;;136,58;1;1;7;
Tile;;136,59;1;1;7;
Tile;;136,60;1;1;7;
Tile;;136,62;1;1;7;
Tile;;145,50;1;1;7;
Tile;grass;135,49;0;6;6;
NPC;Freshening;139,54;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Snowing;143,57;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Howlingly;143,63;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Aldgate;141,56;1;2;1;battle;randomAI;displayDialogue(0);
Zone;River of Tearing;122,40;128,48;0;
Zone;River of Founder;114,40;122,48;0;
Tile;;114,40;1;1;7;
Tile;;114,41;1;1;7;
Tile;;114,42;1;1;7;
Tile;;114,43;1;1;7;
Tile;;114,44;1;1;7;
Tile;;114,45;1;1;7;
Tile;;114,46;1;1;7;
Tile;;114,47;1;1;7;
Tile;;114,48;1;1;7;
Tile;;115,48;1;1;7;
Tile;;116,48;1;1;7;
Tile;;117,48;1;1;7;
Tile;;118,48;1;1;7;
Tile;;119,48;1;1;7;
Tile;;120,48;1;1;7;
Tile;;121,48;1;1;7;
Tile;;122,48;1;1;7;
Tile;;122,40;1;1;7;
Tile;;122,42;1;1;7;
Tile;;122,43;1;1;7;
Tile;;122,44;1;1;7;
Tile;;122,45;1;1;7;
Tile;;122,46;1;1;7;
Tile;;122,47;1;1;7;
Tile;;115,40;1;1;7;
Tile;;116,40;1;1;7;
Tile;;117,40;1;1;7;
Tile;;118,40;1;1;7;
Tile;;119,40;1;1;7;
Tile;;120,40;1;1;7;
Tile;;121,40;1;1;7;
Tile;;117,46;1;5;6;
Tile;grass;115,41;0;6;6;
NPC;Cafe;118,46;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;123,48;1;1;7;
Tile;;124,48;1;1;7;
Tile;;126,48;1;1;7;
Tile;;127,48;1;1;7;
Tile;;128,48;1;1;7;
Tile;;128,40;1;1;7;
Tile;;128,41;1;1;7;
Tile;;128,42;1;1;7;
Tile;;128,43;1;1;7;
Tile;;128,44;1;1;7;
Tile;;128,45;1;1;7;
Tile;;128,46;1;1;7;
Tile;;128,47;1;1;7;
Tile;;123,40;1;1;7;
Tile;;124,40;1;1;7;
Tile;;125,40;1;1;7;
Tile;;126,40;1;1;7;
Tile;;127,40;1;1;7;
Tile;grass;123,41;0;6;6;
NPC;Ele;124,42;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;122,49;1;1;7;
Tile;;122,50;1;1;7;
Tile;;122,51;1;1;7;
Tile;;122,52;1;1;7;
Tile;;122,53;1;1;7;
Tile;;122,54;1;1;7;
Tile;;122,55;1;1;7;
Tile;;122,56;1;1;7;
Tile;;122,58;1;1;7;
Tile;;122,59;1;1;7;
Tile;;122,60;1;1;7;
Tile;;122,61;1;1;7;
Tile;;122,62;1;1;7;
Tile;;122,63;1;1;7;
Tile;;122,64;1;1;7;
Tile;;123,64;1;1;7;
Tile;;124,64;1;1;7;
Tile;;125,64;1;1;7;
Tile;;126,64;1;1;7;
Tile;;127,64;1;1;7;
Tile;;128,64;1;1;7;
Tile;;129,64;1;1;7;
Tile;;130,64;1;1;7;
Tile;;131,64;1;1;7;
Tile;;132,64;1;1;7;
Tile;;133,64;1;1;7;
Tile;;129,48;1;1;7;
Tile;;130,48;1;1;7;
Tile;;131,48;1;1;7;
Tile;;132,48;1;1;7;
Tile;;133,48;1;1;7;
Tile;grass;123,49;0;6;6;
NPC;Allowing;128,53;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Warsong;124,53;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Winterhalter's;125,60;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Thraa;131,59;1;2;1;battle;randomAI;displayDialogue(0);
NPC;Jew;128,57;1;2;1;battle;randomAI;displayDialogue(0);
Tile;;106,48;1;1;7;
Tile;;106,49;1;1;7;
Tile;;106,50;1;1;7;
Tile;;106,51;1;1;7;
Tile;;106,52;1;1;7;
Tile;;106,53;1;1;7;
Tile;;106,54;1;1;7;
Tile;;106,55;1;1;7;
Tile;;106,56;1;1;7;
Tile;;106,57;1;1;7;
Tile;;106,58;1;1;7;
Tile;;106,59;1;1;7;
Tile;;106,60;1;1;7;
Tile;;107,60;1;1;7;
Tile;;108,60;1;1;7;
Tile;;109,60;1;1;7;
Tile;;110,60;1;1;7;
Tile;;111,60;1;1;7;
Tile;;112,60;1;1;7;
Tile;;113,60;1;1;7;
Tile;;114,60;1;1;7;
Tile;;115,60;1;1;7;
Tile;;116,60;1;1;7;
Tile;;117,60;1;1;7;
Tile;;118,60;1;1;7;
